,primary key,target values,probability
40197,9040198,0,0.0001538259661027661
40198,9040199,0,0.0001258401278661869
40199,9040200,0,7.921648159752733e-06
40200,9040201,0,3.0225136470429034e-06
40201,9040202,0,6.642392275066303e-05
40202,9040203,0,0.0009120550482658328
40203,9040204,0,4.822948517677477e-05
40204,9040205,0,3.292567723967937e-06
40205,9040206,0,1.3409015527073666e-05
40206,9040207,0,1.5581919473589124e-05
40207,9040208,0,5.0770101240128684e-05
40208,9040209,0,0.00014743585103432535
40209,9040210,0,1.236639978486405e-05
40210,9040211,0,3.6159174657578524e-05
40211,9040212,0,4.360689072096444e-06
40212,9040213,0,0.0006172597178599811
40213,9040214,0,8.158550792825368e-06
40214,9040215,0,1.3012060019190138e-06
40215,9040216,0,1.1493510685811913e-05
40216,9040217,0,0.0004926487279152148
40217,9040218,0,0.12750254570542224
40218,9040219,0,5.812424251958525e-05
40219,9040220,0,1.3617922972419093e-05
40220,9040221,0,0.00012703206739104943
40221,9040222,0,5.3825968038849795e-06
40222,9040223,0,4.157453524052897e-06
40223,9040224,0,3.7883429370286006e-05
40224,9040225,0,0.00012364511227441034
40225,9040226,0,8.090037533789821e-06
40226,9040227,0,4.02168928859273e-06
40227,9040228,0,1.727951033674737e-05
40228,9040229,0,1.1277590682936361e-05
40229,9040230,0,5.125031710531046e-06
40230,9040231,0,5.22710544182865e-05
40231,9040232,0,1.83307564161938e-05
40232,9040233,0,5.913498618885628e-05
40233,9040234,0,0.00024857442269588545
40234,9040235,0,0.00014250975338572636
40235,9040236,0,7.22400031130195e-05
40236,9040237,0,2.9886119613652437e-06
40237,9040238,0,1.145173234325725e-05
40238,9040239,0,3.88062270396156e-06
40239,9040240,0,0.003935616824325782
40240,9040241,0,7.331982451071496e-06
40241,9040242,0,4.664683113678422e-06
40242,9040243,0,2.5916168745282264e-05
40243,9040244,0,0.0007949588863142541
40244,9040245,0,1.0639438034672054e-05
40245,9040246,0,1.7359869042800495e-05
40246,9040247,0,0.00041840230325427186
40247,9040248,0,9.957722537125142e-05
40248,9040249,0,0.00025492610573644704
40249,9040250,0,3.122898404954769e-05
40250,9040251,0,6.286712271937908e-06
40251,9040252,0,0.0005362414068128611
40252,9040253,0,3.982174004307582e-05
40253,9040254,0,1.8391012638255119e-06
40254,9040255,0,1.2202944577486145e-05
40255,9040256,0,2.1072431868218003e-05
40256,9040257,0,0.00022007383770204417
40257,9040258,0,4.655552731799369e-06
40258,9040259,0,2.6168701621644894e-06
40259,9040260,0,2.6199021599155615e-05
40260,9040261,0,6.813358090629931e-06
40261,9040262,0,0.00010456870402209258
40262,9040263,0,3.027829001955828e-06
40263,9040264,0,9.320438073951045e-06
40264,9040265,0,3.995955991917224e-05
40265,9040266,0,9.94166513778005e-06
40266,9040267,0,5.004908368282469e-05
40267,9040268,0,2.549258155347467e-05
40268,9040269,0,0.00046114868674551233
40269,9040270,0,0.0018301503848231905
40270,9040271,0,5.1347091699254725e-05
40271,9040272,0,5.0681100049232135e-05
40272,9040273,0,2.4965231434217638e-05
40273,9040274,0,1.776890812021223e-05
40274,9040275,0,1.591864341021078e-05
40275,9040276,0,4.7770076100476396e-05
40276,9040277,0,4.210083300185282e-05
40277,9040278,0,2.4448096158261624e-05
40278,9040279,0,2.488421977512822e-06
40279,9040280,0,0.00019460194124374953
40280,9040281,0,0.0005689357143897212
40281,9040282,0,0.00032495442207876486
40282,9040283,0,5.0125412578332106e-05
40283,9040284,0,6.159769478834489e-06
40284,9040285,0,0.0003022708252884398
40285,9040286,0,1.9717908471346247e-05
40286,9040287,0,6.206060771165444e-05
40287,9040288,0,0.006107364192217566
40288,9040289,0,0.14394064044660188
40289,9040290,0,8.844117808599707e-06
40290,9040291,0,2.3753148727437136e-05
40291,9040292,0,3.0139841100456454e-06
40292,9040293,0,9.653212080479704e-06
40293,9040294,0,0.0005725322477387152
40294,9040295,0,3.673645871518728e-05
40295,9040296,0,0.00014580720366805713
40296,9040297,0,3.7585676654847144e-05
40297,9040298,0,0.003678165839443119
40298,9040299,0,0.000224198547409327
40299,9040300,0,1.0275857755615607e-05
40300,9040301,0,8.280537985560069e-05
40301,9040302,0,5.167422382768937e-05
40302,9040303,0,0.00024808473631800866
40303,9040304,0,4.1433331914537695e-06
40304,9040305,1,0.9808401410724846
40305,9040306,0,7.397501337900317e-05
40306,9040307,0,0.0006131495546158852
40307,9040308,0,4.7549170957661684e-05
40308,9040309,0,8.431726603385979e-06
40309,9040310,0,2.5585272048086474e-05
40310,9040311,0,0.0011562325265858755
40311,9040312,0,0.0002852569319978589
40312,9040313,0,5.915956056277297e-06
40313,9040314,0,2.0589963231345846e-06
40314,9040315,0,6.0340451129003154e-05
40315,9040316,0,0.00010887427033264619
40316,9040317,0,1.90981347890617e-06
40317,9040318,0,0.0001917010413122979
40318,9040319,0,0.0006951144502884944
40319,9040320,0,0.0004194731566007715
40320,9040321,0,0.0005688923064581224
40321,9040322,0,6.551513949456256e-05
40322,9040323,0,7.060334384720975e-05
40323,9040324,0,4.793399471419481e-06
40324,9040325,0,3.0225136470429034e-06
40325,9040326,0,0.000103704768339268
40326,9040327,0,5.003609999931561e-05
40327,9040328,0,3.695046104461644e-06
40328,9040329,0,3.752010847386685e-05
40329,9040330,0,0.0001970081710973161
40330,9040331,0,2.7141794518897054e-05
40331,9040332,0,4.1329266062306156e-05
40332,9040333,0,2.1374559570587723e-06
40333,9040334,0,0.0009195348476149461
40334,9040335,0,6.352646838561815e-06
40335,9040336,0,3.664050356055067e-05
40336,9040337,0,1.3203940904056657e-06
40337,9040338,0,0.00048471120869584265
40338,9040339,0,3.07276975716399e-06
40339,9040340,0,9.8079018805122e-05
40340,9040341,0,0.00026163523995590977
40341,9040342,0,0.00044545907237910287
40342,9040343,0,4.786832052152021e-05
40343,9040344,0,6.274087694837602e-05
40344,9040345,0,1.4803237486237102e-05
40345,9040346,0,1.1012087493381667e-06
40346,9040347,0,0.0023717427460396615
40347,9040348,0,2.499212520723386e-06
40348,9040349,0,7.789958181200634e-06
40349,9040350,0,5.4887046448811816e-05
40350,9040351,0,0.0005749886033473296
40351,9040352,0,1.8497622661988484e-05
40352,9040353,0,1.32868010658301e-06
40353,9040354,0,8.915077265985725e-05
40354,9040355,0,5.080384224454706e-06
40355,9040356,0,2.0506930252912475e-05
40356,9040357,0,0.0008180467066633147
40357,9040358,0,2.394021504720535e-05
40358,9040359,0,0.0010898560516058077
40359,9040360,0,1.3881892006564105e-05
40360,9040361,0,0.00030010481434539704
40361,9040362,0,2.5851131304668585e-05
40362,9040363,0,3.6570018570852833e-06
40363,9040364,0,1.3228170151213217e-05
40364,9040365,0,1.671055162938773e-05
40365,9040366,0,6.760252911125887e-05
40366,9040367,0,3.435872296952701e-06
40367,9040368,0,3.0225136470429034e-06
40368,9040369,0,8.95929260163742e-05
40369,9040370,0,1.977771211003555e-06
40370,9040371,0,0.0006098996773573138
40371,9040372,0,0.0010361414864792403
40372,9040373,0,0.00043555119972646877
40373,9040374,0,0.0006918954471059277
40374,9040375,0,1.3276664946170946e-05
40375,9040376,0,0.0002781929505927236
40376,9040377,0,1.0448891162702733e-05
40377,9040378,0,0.0005682765491815822
40378,9040379,0,2.1861266520088767e-05
40379,9040380,0,6.270622133226264e-05
40380,9040381,0,8.01689752437774e-05
40381,9040382,0,8.73879617051487e-06
40382,9040383,0,2.9886119613652437e-06
40383,9040384,0,3.517345692983168e-05
40384,9040385,0,6.52827392240906e-05
40385,9040386,0,8.636812165220676e-06
40386,9040387,0,0.0006594728815093973
40387,9040388,0,2.964681086290001e-05
40388,9040389,0,3.3020157604515383e-06
40389,9040390,0,6.572957941343834e-06
40390,9040391,0,4.97881058108699e-06
40391,9040392,0,1.6382480756506216e-05
40392,9040393,0,0.00041828016216402834
40393,9040394,0,5.241814876299211e-05
40394,9040395,0,4.634353609230613e-06
40395,9040396,0,1.9827870802452275e-06
40396,9040397,0,0.0003581250795740583
40397,9040398,0,7.304332955649289e-05
40398,9040399,0,6.809119544046776e-05
40399,9040400,0,2.5830292634914112e-05
40400,9040401,0,2.5833402121200177e-05
40401,9040402,0,1.2021580301396627e-05
40402,9040403,0,0.00020793721846178157
40403,9040404,0,2.313279299734521e-05
40404,9040405,0,4.218679101668705e-06
40405,9040406,0,3.25210818879011e-06
40406,9040407,0,2.899095560597715e-06
40407,9040408,0,2.2204109708158936e-06
40408,9040409,0,1.0226809367956938e-05
40409,9040410,0,1.738464753262899e-06
40410,9040411,0,1.3382020249615793e-05
40411,9040412,0,1.689330039283287e-05
40412,9040413,0,0.00022444993684168666
40413,9040414,0,0.00016887727344480825
40414,9040415,0,8.48813228175487e-05
40415,9040416,0,2.180996368339237e-05
40416,9040417,0,6.955787315404368e-05
40417,9040418,0,8.952080066269613e-05
40418,9040419,0,2.229281247382894e-05
40419,9040420,0,6.895505760952744e-05
40420,9040421,0,0.0002424926471701963
40421,9040422,0,8.614868484591553e-05
40422,9040423,0,9.126473805510485e-06
40423,9040424,0,2.265993756179244e-05
40424,9040425,0,1.8029850701364583e-05
40425,9040426,0,7.03516320220525e-05
40426,9040427,0,0.00037250274287686574
40427,9040428,0,1.3831316980616506e-05
40428,9040429,0,0.0029400124332638654
40429,9040430,0,0.18334123409938005
40430,9040431,0,1.39146561955615e-06
40431,9040432,0,8.898029801419233e-06
40432,9040433,0,0.0008841098923519898
40433,9040434,0,8.587464726048172e-06
40434,9040435,0,2.7162612853306984e-05
40435,9040436,0,1.192170131420145e-05
40436,9040437,0,4.5356716397406815e-05
40437,9040438,0,4.004145642083654e-05
40438,9040439,0,1.2633744098454452e-05
40439,9040440,0,3.947370447805818e-05
40440,9040441,0,6.233000426117122e-06
40441,9040442,0,4.711350374701918e-06
40442,9040443,0,1.1726753474054937e-05
40443,9040444,0,1.7488634453346372e-05
40444,9040445,0,6.492145881169836e-05
40445,9040446,0,3.925066291076199e-06
40446,9040447,0,2.0409501261682377e-05
40447,9040448,0,1.8945632330308506e-06
40448,9040449,0,0.00016813392779605607
40449,9040450,0,3.657356370826845e-05
40450,9040451,0,2.9885653072271998e-05
40451,9040452,0,0.0002959028211869521
40452,9040453,0,0.0007827582438389921
40453,9040454,0,0.002449169763233859
40454,9040455,0,7.331982451071496e-06
40455,9040456,0,0.00013573006972330444
40456,9040457,0,3.606777042711072e-05
40457,9040458,0,8.741917628795617e-05
40458,9040459,0,1.713800940623062e-05
40459,9040460,0,5.117905930610239e-06
40460,9040461,0,3.955524594048052e-06
40461,9040462,0,0.00033247999244137425
40462,9040463,0,5.017419489373984e-06
40463,9040464,0,0.3406346676241765
40464,9040465,0,1.271227179367648e-05
40465,9040466,0,0.0003752518980954173
40466,9040467,0,1.437154850409512e-06
40467,9040468,0,1.0532617402382837e-05
40468,9040469,0,3.1123746534345566e-06
40469,9040470,0,3.7751164401716495e-05
40470,9040471,0,7.204710661837786e-05
40471,9040472,0,2.0125057070319707e-06
40472,9040473,0,7.91169287879029e-05
40473,9040474,0,0.00015101157819898098
40474,9040475,0,9.928319730868238e-06
40475,9040476,0,0.0001982337685996275
40476,9040477,0,4.74884623931219e-06
40477,9040478,0,2.3480234564897134e-05
40478,9040479,0,2.6768003630699025e-05
40479,9040480,0,1.4140183624038387e-06
40480,9040481,0,2.598997286332895e-05
40481,9040482,0,1.4719445729611344e-06
40482,9040483,0,2.3768301827267037e-05
40483,9040484,0,1.0738240629048115e-05
40484,9040485,0,5.741305021380203e-06
40485,9040486,0,0.00010804109424717935
40486,9040487,0,8.872326671069185e-06
40487,9040488,0,1.0845125495214178e-05
40488,9040489,0,1.614541875047445e-05
40489,9040490,0,2.2450451692428452e-05
40490,9040491,0,0.000740331392473945
40491,9040492,0,3.004491566353899e-06
40492,9040493,0,1.6371304404068293e-05
40493,9040494,0,0.0003399631678441354
40494,9040495,0,1.4910425674675164e-06
40495,9040496,0,5.193283036668686e-06
40496,9040497,0,2.8374763102189184e-06
40497,9040498,0,8.638675184201457e-06
40498,9040499,0,0.0005945996222273939
40499,9040500,0,0.00046095339545214765
40500,9040501,0,0.22262404366685812
40501,9040502,0,8.665341062522895e-05
40502,9040503,0,1.3003641344012383e-05
40503,9040504,0,7.331982451071496e-06
40504,9040505,0,8.680981767371503e-05
40505,9040506,0,3.201988653305617e-05
40506,9040507,0,9.960802044258933e-05
40507,9040508,0,0.0036939941270429286
40508,9040509,0,3.6991102961478006e-05
40509,9040510,0,3.5739193337853917e-05
40510,9040511,0,4.667605042081063e-05
40511,9040512,0,2.748647575383659e-06
40512,9040513,0,0.0003900827348101095
40513,9040514,0,0.0001767308901665899
40514,9040515,0,4.5318112724160195e-05
40515,9040516,0,0.00011933526300248129
40516,9040517,0,0.00013220876362627417
40517,9040518,0,2.6182369179175394e-05
40518,9040519,0,6.007259059738133e-06
40519,9040520,0,6.938485097451112e-06
40520,9040521,0,1.7034977958670866e-05
40521,9040522,0,3.4957212391295447e-06
40522,9040523,0,1.9564165875235992e-05
40523,9040524,0,5.500851120009854e-05
40524,9040525,0,0.042853482588803386
40525,9040526,0,1.3165930046240317e-05
40526,9040527,0,4.327294945696969e-06
40527,9040528,0,3.261800285539061e-06
40528,9040529,0,2.0252476377687235e-05
40529,9040530,0,2.5997608515117695e-05
40530,9040531,0,3.5067994421785654e-05
40531,9040532,0,1.4539094258895713e-05
40532,9040533,0,1.4985355688136616e-05
40533,9040534,0,2.159478820144464e-05
40534,9040535,0,0.0004801524347253578
40535,9040536,0,0.0001893429507279462
40536,9040537,0,9.438044418184202e-06
40537,9040538,0,0.00022180837003971305
40538,9040539,0,8.874139910280635e-06
40539,9040540,0,3.7934330164528665e-05
40540,9040541,0,6.329678068353443e-05
40541,9040542,0,1.148093349825344e-06
40542,9040543,0,0.00013335117718328256
40543,9040544,0,4.453350876692084e-05
40544,9040545,0,1.63483716045571e-06
40545,9040546,0,0.0015857703561268613
40546,9040547,0,8.36171901486054e-05
40547,9040548,0,8.861670610843777e-05
40548,9040549,0,0.005390891519631428
40549,9040550,0,1.931842188332469e-05
40550,9040551,0,5.324918902033857e-06
40551,9040552,0,3.4229000575277016e-05
40552,9040553,0,5.894278013781175e-05
40553,9040554,0,4.634889486235281e-05
40554,9040555,0,0.003256950733959256
40555,9040556,0,1.227342899343527e-05
40556,9040557,0,9.869697737649608e-05
40557,9040558,0,0.00011107533694568895
40558,9040559,0,9.991464690459279e-06
40559,9040560,0,0.000300970074406624
40560,9040561,0,3.9700902790125645e-05
40561,9040562,0,0.00018466162751452832
40562,9040563,0,3.364076636221022e-05
40563,9040564,0,0.0007468086027633992
40564,9040565,0,0.01410235556864215
40565,9040566,0,6.963643459525773e-05
40566,9040567,0,2.593281356032447e-06
40567,9040568,0,2.3750910707442355e-05
40568,9040569,0,5.697815921918775e-06
40569,9040570,0,1.7332479057461705e-05
40570,9040571,0,2.544785605174818e-05
40571,9040572,0,1.9560620700580832e-06
40572,9040573,0,4.4633773872419945e-06
40573,9040574,0,2.959598716651571e-06
40574,9040575,0,1.3544143045463876e-05
40575,9040576,0,9.972151078963903e-06
40576,9040577,0,3.086936089612906e-05
40577,9040578,0,2.8986182247027656e-06
40578,9040579,0,2.403021086074098e-05
40579,9040580,0,4.104267786097468e-06
40580,9040581,0,3.2166856616406243e-05
40581,9040582,0,1.7401002528018324e-06
40582,9040583,0,9.503108485824457e-05
40583,9040584,0,2.9956755886059563e-06
40584,9040585,0,3.955285991351335e-05
40585,9040586,0,5.360448888505612e-06
40586,9040587,0,3.646492944546956e-05
40587,9040588,0,1.542282428489524e-05
40588,9040589,0,0.0012914708324165652
40589,9040590,0,0.0011023207729460745
40590,9040591,0,0.0004024671774812895
40591,9040592,0,0.012250342655349222
40592,9040593,0,3.7331221713373733e-05
40593,9040594,0,6.035173313651628e-06
40594,9040595,0,8.844996474748958e-06
40595,9040596,0,0.00017078878632079917
40596,9040597,0,7.150187234291877e-06
40597,9040598,0,1.058702974793449e-05
40598,9040599,0,7.801983585467969e-05
40599,9040600,0,1.4546858523923408e-05
40600,9040601,0,6.242928865612466e-06
40601,9040602,0,8.956970259561362e-05
40602,9040603,0,7.298590245681213e-05
40603,9040604,0,5.274507652449058e-05
40604,9040605,0,6.073231382898357e-06
40605,9040606,0,0.0008939491903129483
40606,9040607,0,1.2903284943196966e-05
40607,9040608,0,8.766865157531619e-05
40608,9040609,0,2.8075773745142123e-05
40609,9040610,0,3.207697279088869e-06
40610,9040611,0,0.0005095619881264259
40611,9040612,0,1.4688541871762495e-05
40612,9040613,0,4.581417543728539e-06
40613,9040614,0,5.080730488205523e-05
40614,9040615,0,0.00016505725030555995
40615,9040616,0,1.7575360005906787e-06
40616,9040617,0,0.00012616206436430146
40617,9040618,0,3.0881369998354877e-06
40618,9040619,0,8.565695218069363e-05
40619,9040620,0,0.00017102174998104552
40620,9040621,0,5.604649830946866e-05
40621,9040622,0,5.9606322160012126e-05
40622,9040623,0,6.1460536480216365e-06
40623,9040624,0,1.145277178326902e-05
40624,9040625,0,2.3135378824512437e-05
40625,9040626,0,2.3098196067277687e-05
40626,9040627,0,0.0003120180684505286
40627,9040628,0,0.0005599190531531859
40628,9040629,0,3.3799215802051153e-06
40629,9040630,0,1.78374589575989e-06
40630,9040631,0,1.1411936152056842e-05
40631,9040632,0,3.935813249998702e-06
40632,9040633,0,0.00010811970330632237
40633,9040634,0,1.104003016008329e-05
40634,9040635,0,5.3395274189953675e-06
40635,9040636,0,1.8766217578752527e-05
40636,9040637,0,2.276982805501244e-05
40637,9040638,0,1.232689923285823e-06
40638,9040639,0,0.0002905005404430326
40639,9040640,0,5.2299809814371514e-05
40640,9040641,0,9.916996057984849e-05
40641,9040642,0,2.929149339675358e-06
40642,9040643,0,7.134487463081947e-06
40643,9040644,0,0.00010346344587906255
40644,9040645,0,3.8006512652924155e-05
40645,9040646,0,1.4457653092849116e-05
40646,9040647,0,3.6143570351810325e-05
40647,9040648,0,6.998767907521409e-06
40648,9040649,0,0.000136643546440243
40649,9040650,0,1.771185064205741e-06
40650,9040651,0,9.127601192012628e-06
40651,9040652,0,1.0178892592230473e-05
40652,9040653,0,0.00012511274141146868
40653,9040654,0,6.930061322533033e-06
40654,9040655,0,3.890268049516473e-05
40655,9040656,0,0.0008676044260255096
40656,9040657,0,9.787846092820238e-06
40657,9040658,0,0.0002749535868097457
40658,9040659,0,3.513174134722371e-05
40659,9040660,0,1.0916155578757458e-05
40660,9040661,0,1.7030257651014684e-05
40661,9040662,0,2.7599105330376917e-06
40662,9040663,0,6.061900435190555e-06
40663,9040664,0,3.896553364702478e-06
40664,9040665,0,0.0004440953093070796
40665,9040666,0,4.740416588108999e-05
40666,9040667,0,2.7642271344160622e-05
40667,9040668,0,0.0007550610649555593
40668,9040669,0,1.2252319213315204e-05
40669,9040670,0,3.0225136470429034e-06
40670,9040671,0,1.3476931808398268e-05
40671,9040672,0,0.0005649415193447685
40672,9040673,0,5.480424295007802e-06
40673,9040674,0,8.639277696604366e-06
40674,9040675,0,0.00014837292195077632
40675,9040676,0,5.0486989650903725e-05
40676,9040677,0,1.116541367223457e-05
40677,9040678,0,2.771134527431874e-05
40678,9040679,0,0.0003363796041064846
40679,9040680,0,1.5305744929229195e-06
40680,9040681,0,0.00011911088265090857
40681,9040682,0,3.679905490415399e-05
40682,9040683,0,0.0004578546833892
40683,9040684,0,4.281751832803166e-05
40684,9040685,0,6.42922992432876e-06
40685,9040686,0,3.551069317047806e-05
40686,9040687,0,1.4652610224558247e-06
40687,9040688,0,7.587215312419564e-06
40688,9040689,0,8.658704969729263e-06
40689,9040690,0,6.879310494758055e-06
40690,9040691,0,3.0225136470429034e-06
40691,9040692,0,1.1945775855994268e-05
40692,9040693,0,1.7525551782552466e-06
40693,9040694,0,2.5628149064606935e-06
40694,9040695,0,3.004491566353899e-06
40695,9040696,0,4.310718799181424e-06
40696,9040697,0,8.834731207014955e-05
40697,9040698,0,3.698524549603256e-06
40698,9040699,0,8.912310068247978e-05
40699,9040700,0,3.2085901218885428e-06
40700,9040701,0,2.868759462935424e-05
40701,9040702,0,4.320352259314736e-06
40702,9040703,0,5.595672424990164e-06
40703,9040704,0,5.977849108481486e-06
40704,9040705,0,0.008451738574232575
40705,9040706,0,7.3196612934554645e-06
40706,9040707,0,1.7458688575475235e-05
40707,9040708,0,1.2297994596487842e-05
40708,9040709,0,5.058778908348068e-06
40709,9040710,0,2.7238289364738665e-05
40710,9040711,0,0.00027329526568429326
40711,9040712,0,8.054975129639929e-06
40712,9040713,0,1.1303957753774035e-05
40713,9040714,0,6.184737717277306e-06
40714,9040715,0,1.3112034979167558e-05
40715,9040716,0,0.0004713348178568501
40716,9040717,0,2.3789706252797327e-06
40717,9040718,0,6.670761641728192e-06
40718,9040719,0,1.073715501052964e-06
40719,9040720,0,7.926906143729169e-06
40720,9040721,0,7.116836637140291e-06
40721,9040722,0,0.00041741473876377044
40722,9040723,0,1.0032541050252118e-05
40723,9040724,0,5.102607960000189e-05
40724,9040725,0,0.00011776658521502821
40725,9040726,0,2.157733497775387e-06
40726,9040727,0,8.781482808153916e-06
40727,9040728,0,2.4123573404149888e-06
40728,9040729,0,2.036951596622004e-05
40729,9040730,0,3.245789996157302e-06
40730,9040731,0,2.8986182247027656e-06
40731,9040732,0,4.8212983973511996e-05
40732,9040733,0,9.305110869606371e-06
40733,9040734,0,0.0008418774547529389
40734,9040735,0,2.6144549229628454e-05
40735,9040736,0,0.00010987466631473101
40736,9040737,0,2.4803117879421898e-05
40737,9040738,0,1.8581911854691696e-06
40738,9040739,0,3.4701510713915344e-05
40739,9040740,0,4.715271284842107e-06
40740,9040741,0,4.029419135508593e-05
40741,9040742,0,2.017010994273379e-05
40742,9040743,0,0.0002656506518736679
40743,9040744,0,0.00010614673528237109
40744,9040745,0,4.427131471440331e-05
40745,9040746,0,0.00035657687377636175
40746,9040747,0,2.3151243098423203e-05
40747,9040748,0,4.066942722948922e-05
40748,9040749,0,4.853328386830584e-06
40749,9040750,0,7.499122587134002e-06
40750,9040751,0,0.0010954198661126155
40751,9040752,0,2.2707923664139547e-06
40752,9040753,0,0.000335710423261502
40753,9040754,0,1.572055581036053e-06
40754,9040755,0,3.35009221361467e-05
40755,9040756,0,0.0001716004424326839
40756,9040757,0,3.0048179621685948e-05
40757,9040758,0,2.0815185993798796e-05
40758,9040759,0,0.00018386879279940223
40759,9040760,0,0.004196334913352718
40760,9040761,0,2.8851038288606346e-06
40761,9040762,0,1.39404238418555e-06
40762,9040763,0,1.1713102810524906e-05
40763,9040764,0,0.0005871769053615956
40764,9040765,0,0.00011469217786726354
40765,9040766,0,2.4726658399495222e-05
40766,9040767,0,3.588607407227473e-05
40767,9040768,0,7.881098851744098e-06
40768,9040769,0,4.047381103810712e-05
40769,9040770,0,9.220201735530718e-05
40770,9040771,0,0.00015271719657798858
40771,9040772,0,0.0004793451536504229
40772,9040773,0,7.3576229596739736e-06
40773,9040774,0,8.755795727152157e-06
40774,9040775,0,3.7797492181968986e-05
40775,9040776,0,1.4217344408842004e-06
40776,9040777,0,9.042612611760388e-06
40777,9040778,0,1.5051594043094724e-05
40778,9040779,0,3.952613782290205e-05
40779,9040780,0,6.1500237914410035e-06
40780,9040781,0,4.783109045866693e-06
40781,9040782,0,3.651731853996233e-05
40782,9040783,0,8.7751023097634e-05
40783,9040784,0,7.142344226134485e-05
40784,9040785,0,2.467365687423174e-05
40785,9040786,0,1.5876939377390492e-05
40786,9040787,0,5.42881180388394e-05
40787,9040788,0,4.432817167321125e-06
40788,9040789,0,7.377703793450715e-05
40789,9040790,0,0.00018497440387262604
40790,9040791,0,6.850319567929757e-06
40791,9040792,0,7.668462532408374e-06
40792,9040793,0,0.0018784924212281499
40793,9040794,0,0.0006064535846614476
40794,9040795,0,9.947965383166699e-05
40795,9040796,0,5.897091757701555e-05
40796,9040797,0,8.769742445121492e-05
40797,9040798,0,1.5007879936932035e-05
40798,9040799,0,3.413842135623453e-06
40799,9040800,0,6.902309581298463e-05
40800,9040801,0,5.777799891198505e-06
40801,9040802,0,5.2708125735829874e-05
40802,9040803,0,7.526361102409409e-05
40803,9040804,0,8.470800310850228e-05
40804,9040805,0,0.00010526854193027147
40805,9040806,0,1.8213700384725321e-06
40806,9040807,0,1.00103297046195e-05
40807,9040808,0,6.423812655504188e-05
40808,9040809,0,0.0012177446742280124
40809,9040810,0,1.2737987325925102e-05
40810,9040811,0,1.4460715343834115e-05
40811,9040812,0,1.9815920321487156e-05
40812,9040813,0,0.00035384013929852705
40813,9040814,0,2.1059085105437125e-05
40814,9040815,0,0.00012557391683260948
40815,9040816,0,2.0017211035708523e-05
40816,9040817,0,0.0005078455410957779
40817,9040818,0,0.0031385294588732785
40818,9040819,0,1.108923611726373e-06
40819,9040820,0,0.0005764836263154321
40820,9040821,0,2.5081508993008067e-05
40821,9040822,0,1.0344442224647746e-05
40822,9040823,0,4.98753774007174e-05
40823,9040824,0,2.637991941954592e-06
40824,9040825,0,0.00023148537045091164
40825,9040826,0,3.0434197113284317e-05
40826,9040827,0,1.6997611715778722e-05
40827,9040828,0,5.827878904442435e-05
40828,9040829,0,0.0006962771559188093
40829,9040830,0,2.212543071803631e-05
40830,9040831,0,2.444565885333768e-06
40831,9040832,0,9.885359622211453e-06
40832,9040833,0,1.5972589119309158e-05
40833,9040834,0,2.95834543378063e-06
40834,9040835,0,1.3875831826785953e-05
40835,9040836,0,5.145367955118358e-05
40836,9040837,0,9.261425013450974e-05
40837,9040838,0,4.722445697507134e-06
40838,9040839,0,1.076463532767334e-05
40839,9040840,0,9.453363391313003e-05
40840,9040841,0,0.00014572053388526391
40841,9040842,0,1.6287320617645045e-05
40842,9040843,0,3.104507829424041e-05
40843,9040844,0,1.8772069833371994e-06
40844,9040845,0,0.00018912125007483098
40845,9040846,0,5.785004324004477e-06
40846,9040847,0,0.0003004131816536471
40847,9040848,0,1.355069278682888e-05
40848,9040849,0,1.964048848567461e-06
40849,9040850,0,0.00012093376422274492
40850,9040851,0,2.7828949526087482e-05
40851,9040852,0,1.7983269720955104e-06
40852,9040853,0,2.054154889065596e-05
40853,9040854,0,8.240495952490241e-05
40854,9040855,0,0.0004008720951214059
40855,9040856,0,8.634884447104858e-05
40856,9040857,0,1.0651516937916662e-05
40857,9040858,0,3.288268395410129e-06
40858,9040859,0,3.022116672143644e-05
40859,9040860,0,0.0002209652125000809
40860,9040861,0,3.444179908520795e-05
40861,9040862,0,0.00017802068903164493
40862,9040863,0,3.7220060376427015e-05
40863,9040864,0,0.00011604131295912439
40864,9040865,0,4.887685489290116e-06
40865,9040866,0,2.6479767426178617e-05
40866,9040867,0,3.751494133537446e-05
40867,9040868,0,0.0001968579860591098
40868,9040869,0,0.0005184516440759261
40869,9040870,0,1.4854689635239733e-05
40870,9040871,0,5.922490591455831e-05
40871,9040872,0,1.5768518800077733e-06
40872,9040873,0,2.2404891957805797e-05
40873,9040874,0,3.964797905310266e-05
40874,9040875,0,0.04512394105516493
40875,9040876,0,7.314137432387315e-06
40876,9040877,0,0.00014809702570782817
40877,9040878,0,1.0640754480619964e-05
40878,9040879,0,0.0001892479120094774
40879,9040880,0,0.00022307950398393005
40880,9040881,0,3.6669662503917974e-05
40881,9040882,0,2.7063162169484233e-05
40882,9040883,0,2.9290615844816636e-06
40883,9040884,0,4.992564114677252e-05
40884,9040885,0,0.0022308568221471063
40885,9040886,0,0.0021438726970899086
40886,9040887,0,2.3448472037004258e-05
40887,9040888,0,0.0002679211046399641
40888,9040889,0,1.4365206798205176e-05
40889,9040890,0,3.168026807394228e-05
40890,9040891,0,5.8828085897257616e-05
40891,9040892,0,3.105223140874275e-05
40892,9040893,0,1.9757195088004163e-05
40893,9040894,0,3.7381678397300153e-06
40894,9040895,0,8.937471168014892e-06
40895,9040896,0,0.0001869593597906672
